variant,dataset,backbone,horizon,seed,n,mse,mae,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,coverage
Stage10 hard selector,ETTm1,PatchTST,192,2026,96,4.168237392733553,1.5722503437225164,-1.1097468068156777,-0.7545416663385773,0.0,0.14583333333333334,0.14583333333333334
FamilyMix Selector,ETTh1,DLinear,96,2026,96,5.267887926138879,1.7626565544367356,-0.5067406213883698,-0.2237032822609572,0.010416666666666666,0.09375,0.625
FamilyMix Selector,ETTh1,DLinear,192,2026,96,6.751377993001732,2.0162184271931243,-0.29446694186630795,-0.16027735429812495,0.010416666666666666,0.052083333333333336,0.5104166666666666
FamilyMix Selector,ETTh1,PatchTST,96,2026,96,5.666137841544525,1.8300440492480121,-2.3801150436900054,-1.258766300874057,0.0,0.8958333333333334,0.9375
FamilyMix Selector,ETTh1,PatchTST,192,2026,96,7.08658864571331,2.0687062643721092,-2.1502426699707065,-1.2303766257867566,0.0,0.9791666666666666,1.0
FamilyMix Selector,ETTm1,DLinear,96,2026,96,2.7819960188034862,1.264745047068249,-1.268615794455898,-0.726394774212119,0.0,0.20833333333333334,0.3541666666666667
FamilyMix Selector,ETTm1,DLinear,192,2026,96,3.9818316826864497,1.533646751265491,-0.3220932189216185,-0.28660399327002456,0.0,0.13541666666666666,0.3645833333333333
FamilyMix Selector,ETTm1,PatchTST,96,2026,96,2.934481971205003,1.3073988275193873,-2.6114203896436443,-1.4865413388560824,0.0,0.5520833333333334,0.5833333333333334
FamilyMix Selector,ETTm1,PatchTST,192,2026,96,4.145873744294754,1.5693496477182414,-1.6403180393913104,-0.9376428523229188,0.0,0.875,0.9791666666666666
Two-stage Cost-Sensitive Router,ETTh1,DLinear,96,2026,96,5.284786348170133,1.7655064469791952,-0.18758442318779076,-0.06238330100812229,0.0,0.010416666666666666,0.13541666666666666
Two-stage Cost-Sensitive Router,ETTh1,DLinear,192,2026,96,6.7514101656375685,2.0163732208076337,-0.2939918107442585,-0.1526122366427869,0.0,0.03125,0.14583333333333334
Two-stage Cost-Sensitive Router,ETTh1,PatchTST,96,2026,96,5.698967235498419,1.8369273730154136,-1.8145090268701158,-0.8873720290754717,0.0,0.5625,0.6354166666666666
Two-stage Cost-Sensitive Router,ETTh1,PatchTST,192,2026,96,7.138910988975464,2.078402737631449,-1.4277894784745888,-0.767422061502955,0.0,0.625,0.7083333333333334
Two-stage Cost-Sensitive Router,ETTm1,DLinear,96,2026,96,2.7926845939351654,1.2671174478918286,-0.8892846210790912,-0.5401779698995529,0.0,0.13541666666666666,0.17708333333333334
Two-stage Cost-Sensitive Router,ETTm1,DLinear,192,2026,96,3.992576685513457,1.5370568537920473,-0.05311163637003917,-0.06488872464227548,0.0,0.03125,0.19791666666666666
Two-stage Cost-Sensitive Router,ETTm1,PatchTST,96,2026,96,2.9725845497141585,1.316813425143896,-1.346885107346569,-0.7771445218502708,0.0,0.25,0.2916666666666667
Two-stage Cost-Sensitive Router,ETTm1,PatchTST,192,2026,96,4.182372403563464,1.577985080534927,-0.7743976736445031,-0.39254678300268026,0.0,0.34375,0.5104166666666666
ListSafe Top-k Selector,ETTh1,DLinear,96,2026,96,5.270763795465768,1.7633100313542893,-0.45242480898921655,-0.18671280542075352,0.010416666666666666,0.07291666666666667,0.6458333333333334
ListSafe Top-k Selector,ETTh1,DLinear,192,2026,96,6.751991465301455,2.0163566782387874,-0.28540707547560723,-0.15343139663805133,0.010416666666666666,0.052083333333333336,0.625
ListSafe Top-k Selector,ETTh1,PatchTST,96,2026,96,5.671952471266998,1.8308550032244153,-2.2799368448103836,-1.2150107444443576,0.0,0.84375,0.8854166666666666
ListSafe Top-k Selector,ETTh1,PatchTST,192,2026,96,7.0855819931494155,2.0682157438092337,-2.1641422645257458,-1.2537963504005047,0.0,0.9791666666666666,1.0
ListSafe Top-k Selector,ETTm1,DLinear,96,2026,96,2.7846385932680326,1.2655508434332097,-1.1748323986316038,-0.6631454183198702,0.0,0.19791666666666666,0.3854166666666667
ListSafe Top-k Selector,ETTm1,DLinear,192,2026,96,3.9824014623037622,1.5338411714982982,-0.30782982358912553,-0.2739633369238181,0.0,0.13541666666666666,0.4270833333333333
ListSafe Top-k Selector,ETTm1,PatchTST,96,2026,96,2.94412481420049,1.3101671865877764,-2.2913970298987207,-1.277943458227394,0.0,0.4375,0.5
ListSafe Top-k Selector,ETTm1,PatchTST,192,2026,96,4.148515103508188,1.5701686093909035,-1.57765253928822,-0.8859473787816852,0.0,0.84375,0.96875
Retrieval-Prior Selector,ETTh1,DLinear,96,2026,96,5.276650746914199,1.764263673397682,-0.3412394545343566,-0.1327312905846729,0.010416666666666666,0.0625,0.5104166666666666
Retrieval-Prior Selector,ETTh1,DLinear,192,2026,96,6.755144005305727,2.0168540994574564,-0.23884981242897663,-0.1287999402472746,0.010416666666666666,0.052083333333333336,0.2708333333333333
Retrieval-Prior Selector,ETTh1,PatchTST,96,2026,96,5.712324899674002,1.8386785667521381,-1.5843745553358606,-0.792885216511291,0.0,0.6354166666666666,0.65625
Retrieval-Prior Selector,ETTh1,PatchTST,192,2026,96,7.114762246571751,2.073375063460461,-1.7612289793158944,-1.007466523333318,0.0,0.9895833333333334,1.0
Retrieval-Prior Selector,ETTm1,DLinear,96,2026,96,2.7913846723809628,1.267281033258381,-0.9354180637857836,-0.5273376674140141,0.0,0.17708333333333334,0.2604166666666667
Retrieval-Prior Selector,ETTm1,DLinear,192,2026,96,3.984198016537609,1.5344893413852372,-0.26285635929693474,-0.2318211551331105,0.0,0.13541666666666666,0.25
Retrieval-Prior Selector,ETTm1,PatchTST,96,2026,96,2.9655565430709117,1.31520097873669,-1.5801281767747557,-0.8986435380043573,0.0,0.25,0.2708333333333333
Retrieval-Prior Selector,ETTm1,PatchTST,192,2026,96,4.162052121711589,1.5732452128458607,-1.256490612010002,-0.6917423533064346,0.0,0.71875,0.78125
Bayes-Abstain Selector,ETTh1,DLinear,96,2026,96,5.294718415187439,1.7666085156934137,0.0,0.0,0.0,0.0,0.375
Bayes-Abstain Selector,ETTh1,DLinear,192,2026,96,6.765665071782909,2.018757987963429,-0.08347285960822383,-0.034522605570538246,0.0,0.010416666666666666,0.13541666666666666
Bayes-Abstain Selector,ETTh1,PatchTST,96,2026,96,5.737650267615982,1.841758904791036,-1.1480527485343466,-0.6266835468661831,0.0,0.3333333333333333,0.4375
Bayes-Abstain Selector,ETTh1,PatchTST,192,2026,96,7.136791317217046,2.077483655079868,-1.4570573501201824,-0.8113033212999742,0.0,0.625,0.625
Bayes-Abstain Selector,ETTm1,DLinear,96,2026,96,2.808796314575684,1.2714106435247625,-0.3174892395250873,-0.2031922619586023,0.0,0.0625,0.2916666666666667
Bayes-Abstain Selector,ETTm1,DLinear,192,2026,96,3.994698335172625,1.5380548779931642,0.0,0.0,0.0,0.0,0.13541666666666666
Bayes-Abstain Selector,ETTm1,PatchTST,96,2026,96,2.986464768967835,1.3207697958924536,-0.8862331604428835,-0.4790290921886648,0.0,0.125,0.20833333333333334
Bayes-Abstain Selector,ETTm1,PatchTST,192,2026,96,4.186318545880625,1.5785319383110135,-0.6807765635262442,-0.3580273755161204,0.0,0.2916666666666667,0.34375
