variant,dataset,backbone,horizon,seed,n,mse,mae,mse_delta_pct_vs_lrbn,mae_delta_pct_vs_lrbn,harm_rate,win_rate,coverage
oracle_stage17_cga_full,ETTm1,PatchTST,96,2026,96,2.043750700772733,1.077465029379348,-32.1727037089931,-18.812221206253607,0.0,1.0,0.0
oracle_stage17_cga_full,ETTm1,PatchTST,192,2026,96,2.941572519165476,1.3160155014921242,-30.212023910989245,-16.928902383128605,0.0,1.0,0.0
SL-TMP Sequence Teacher Minimal-Norm Projection,ETTh1,DLinear,96,2026,96,5.294718415187439,1.7666085156934137,0.0,0.0,0.0,0.0,0.0
SL-TMP Sequence Teacher Minimal-Norm Projection,ETTh1,DLinear,192,2026,96,6.76400639738949,2.0174243184807783,-0.10796845361764336,-0.1005636598494941,0.23958333333333334,0.3333333333333333,0.5729166666666666
SL-TMP Sequence Teacher Minimal-Norm Projection,ETTh1,PatchTST,96,2026,96,5.8042865388731295,1.8533736928487337,0.0,0.0,0.0,0.0,0.0
SL-TMP Sequence Teacher Minimal-Norm Projection,ETTh1,PatchTST,192,2026,96,7.2370249154724275,2.0932480170098033,-0.07305811690696246,-0.05863963489670258,0.20833333333333334,0.2708333333333333,0.4791666666666667
SL-TMP Sequence Teacher Minimal-Norm Projection,ETTm1,DLinear,96,2026,96,2.818582548059691,1.274185631588751,0.029818365529347236,0.014624813531100879,0.010416666666666666,0.0,0.010416666666666666
SL-TMP Sequence Teacher Minimal-Norm Projection,ETTm1,DLinear,192,2026,96,3.995937491054816,1.5380465298286587,0.03102001140307872,-0.0005427741604429186,0.23958333333333334,0.1875,0.4270833333333333
SL-TMP Sequence Teacher Minimal-Norm Projection,ETTm1,PatchTST,96,2026,96,3.013168467192729,1.3271271209399849,0.0,0.0,0.0,0.0,0.0
SL-TMP Sequence Teacher Minimal-Norm Projection,ETTm1,PatchTST,192,2026,96,4.215095180047081,1.5838402477110296,0.00194094121622115,-0.02294995089722675,0.16666666666666666,0.22916666666666666,0.3958333333333333
UTRE Uncertainty Teacher Residual Envelope,ETTh1,DLinear,96,2026,96,5.590449053709574,1.7874494345547776,5.585389340353189,1.1797134768826931,0.4375,0.3958333333333333,0.8333333333333334
UTRE Uncertainty Teacher Residual Envelope,ETTh1,DLinear,192,2026,96,7.037268789215614,2.040314694642797,3.927618419114187,1.0329290039976375,0.4270833333333333,0.3541666666666667,0.78125
UTRE Uncertainty Teacher Residual Envelope,ETTh1,PatchTST,96,2026,96,5.923475847832504,1.8516488774543596,2.053470447328518,-0.093063551712369,0.2916666666666667,0.34375,0.6354166666666666
UTRE Uncertainty Teacher Residual Envelope,ETTh1,PatchTST,192,2026,96,7.22140544971807,2.070148394548094,-0.2887276030223202,-1.1615226487368635,0.3229166666666667,0.34375,0.6666666666666666
UTRE Uncertainty Teacher Residual Envelope,ETTm1,DLinear,96,2026,96,2.9327969976577,1.2784072872033772,4.0832212418575855,0.34599513242930235,0.3854166666666667,0.4270833333333333,0.8125
UTRE Uncertainty Teacher Residual Envelope,ETTm1,DLinear,192,2026,96,4.0138281999745375,1.5306979755241652,0.4788813359344167,-0.4783250927148773,0.4166666666666667,0.3854166666666667,0.8020833333333334
UTRE Uncertainty Teacher Residual Envelope,ETTm1,PatchTST,96,2026,96,2.994196219608574,1.3065315396967818,-0.6296444333517836,-1.5518921106386765,0.0625,0.1875,0.25
UTRE Uncertainty Teacher Residual Envelope,ETTm1,PatchTST,192,2026,96,4.227873076963908,1.576853507565702,0.3050929307244805,-0.4639752789179894,0.1875,0.19791666666666666,0.3854166666666667
SSP Structured Sequence Projector,ETTh1,DLinear,96,2026,96,5.294718415187439,1.7666085156934137,0.0,0.0,0.0,0.0,0.0
SSP Structured Sequence Projector,ETTh1,DLinear,192,2026,96,6.770425334695115,2.0191290246875466,-0.013172463015509218,-0.016149495324197845,0.03125,0.0625,0.09375
SSP Structured Sequence Projector,ETTh1,PatchTST,96,2026,96,5.8042865388731295,1.8533736928487337,0.0,0.0,0.0,0.0,0.0
SSP Structured Sequence Projector,ETTh1,PatchTST,192,2026,96,7.244393747854171,2.0941997655558064,0.028688787758931866,-0.013198749160416131,0.3541666666666667,0.3125,0.6666666666666666
SSP Structured Sequence Projector,ETTm1,DLinear,96,2026,96,2.8177423433450954,1.2739993115635848,0.0,0.0,0.0,0.0,0.0
SSP Structured Sequence Projector,ETTm1,DLinear,192,2026,96,3.9961400147456714,1.538285883980439,0.036089823272606285,0.015019359131986647,0.0625,0.0,0.0625
SSP Structured Sequence Projector,ETTm1,PatchTST,96,2026,96,3.0136116711406635,1.3272484484553704,0.01470890032500448,0.009142117025335917,0.010416666666666666,0.0,0.010416666666666666
SSP Structured Sequence Projector,ETTm1,PatchTST,192,2026,96,4.219402437239374,1.5846736341518721,0.10412939958826331,0.02965606003140687,0.14583333333333334,0.15625,0.3020833333333333
TRAP Teacher-Residual Agreement Projector,ETTh1,DLinear,96,2026,96,5.291422294005412,1.765778539453122,-0.0622530022814223,-0.046981333341290794,0.052083333333333336,0.10416666666666667,0.15625
TRAP Teacher-Residual Agreement Projector,ETTh1,DLinear,192,2026,96,6.769465521735128,2.018081585293727,-0.027347148949106444,-0.06801692032043768,0.21875,0.3020833333333333,0.5208333333333334
TRAP Teacher-Residual Agreement Projector,ETTh1,PatchTST,96,2026,96,5.798641965075512,1.8520298676006715,-0.09724836549831414,-0.07250697719497541,0.020833333333333332,0.08333333333333333,0.10416666666666667
TRAP Teacher-Residual Agreement Projector,ETTh1,PatchTST,192,2026,96,7.237023129427205,2.0932252716950694,-0.07308277815091563,-0.059725601617848983,0.09375,0.14583333333333334,0.23958333333333334
TRAP Teacher-Residual Agreement Projector,ETTm1,DLinear,96,2026,96,2.810963063567606,1.2720733512249407,-0.2405926066817797,-0.15117436140235754,0.0625,0.125,0.1875
TRAP Teacher-Residual Agreement Projector,ETTm1,DLinear,192,2026,96,3.99226671456672,1.5373986699632811,-0.06087119466338281,-0.04266479922178199,0.13541666666666666,0.16666666666666666,0.3020833333333333
TRAP Teacher-Residual Agreement Projector,ETTm1,PatchTST,96,2026,96,3.0084986186554175,1.3258945662414512,-0.15498132854695484,-0.09287389804627622,0.020833333333333332,0.0625,0.08333333333333333
TRAP Teacher-Residual Agreement Projector,ETTm1,PatchTST,192,2026,96,4.215579348142494,1.5839800442590553,0.01342769230964087,-0.014125546787906387,0.09375,0.11458333333333333,0.20833333333333334
IMDR Iterative Minimal-Norm Denoising Refiner,ETTh1,DLinear,96,2026,96,5.294718415187439,1.7666085156934137,0.0,0.0,0.0,0.0,0.0
IMDR Iterative Minimal-Norm Denoising Refiner,ETTh1,DLinear,192,2026,96,6.7713172839613245,2.0194551565052357,0.0,0.0,0.0,0.0,0.0
IMDR Iterative Minimal-Norm Denoising Refiner,ETTh1,PatchTST,96,2026,96,5.8042865388731295,1.8533736928487337,0.0,0.0,0.0,0.0,0.0
IMDR Iterative Minimal-Norm Denoising Refiner,ETTh1,PatchTST,192,2026,96,7.242316015180876,2.0944762102183376,0.0,0.0,0.0,0.0,0.0
IMDR Iterative Minimal-Norm Denoising Refiner,ETTm1,DLinear,96,2026,96,2.8162756586204387,1.273715230416576,-0.05205176842785282,-0.022298375061941725,0.0,0.020833333333333332,0.020833333333333332
IMDR Iterative Minimal-Norm Denoising Refiner,ETTm1,DLinear,192,2026,96,3.986014277080107,1.5368262754446642,-0.21738958344657625,-0.07988027983208433,0.03125,0.07291666666666667,0.10416666666666667
IMDR Iterative Minimal-Norm Denoising Refiner,ETTm1,PatchTST,96,2026,96,3.0117099667016274,1.326855200175274,-0.048404213111251204,-0.020489428508498185,0.0,0.020833333333333332,0.020833333333333332
IMDR Iterative Minimal-Norm Denoising Refiner,ETTm1,PatchTST,192,2026,96,4.2051188451718,1.5824620788195556,-0.2347447814131009,-0.10994436814871276,0.010416666666666666,0.07291666666666667,0.08333333333333333
