dataset,backbone,horizon,seq_len,epochs,batch_size,learning_rate,max_train_windows,max_eval_windows,device,n_val,n_test,prediction_path,adapter_mode,test_threshold_leakage,mse,mae,variant,method,model_label,mse_delta_pct_vs_raw,mae_delta_pct_vs_raw,status,blocker_reason,tail_len,learned_params
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1_raw\ETTh1_DLinear_336_raw_no_correction.jsonl,raw_backbone,False,9.554821761758884,2.4271052953016716,raw_no_correction,raw_no_correction,DLinear+raw_no_correction,0.0,0.0,completed,,,
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1_raw\ETTh1_DLinear_720_raw_no_correction.jsonl,raw_backbone,False,27.276854631371755,4.34018483475968,raw_no_correction,raw_no_correction,DLinear+raw_no_correction,0.0,0.0,completed,,,
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1_raw\ETTh1_PatchTST_96_raw_no_correction.jsonl,raw_backbone,False,5.148621479624907,1.7315587165754949,raw_no_correction,raw_no_correction,PatchTST+raw_no_correction,0.0,0.0,completed,,,
ETTh1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1_raw\ETTh1_PatchTST_192_raw_no_correction.jsonl,raw_backbone,False,6.711850334075845,1.9940897133595907,raw_no_correction,raw_no_correction,PatchTST+raw_no_correction,0.0,0.0,completed,,,
ETTh1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1_raw\ETTh1_PatchTST_336_raw_no_correction.jsonl,raw_backbone,False,7.889294170043717,2.2134507114018325,raw_no_correction,raw_no_correction,PatchTST+raw_no_correction,0.0,0.0,completed,,,
ETTh1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1_raw\ETTh1_PatchTST_720_raw_no_correction.jsonl,raw_backbone,False,8.5201759425806,2.302304544344687,raw_no_correction,raw_no_correction,PatchTST+raw_no_correction,0.0,0.0,completed,,,
ETTm1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,2.5598975977290293,1.2115529194091879,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-32.01867311564045,-19.240220746327033,completed,,48,"{""beta"": 0.7013176679611206, ""gamma"": 0.35181236267089844}"
ETTm1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_96_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,2.5292074299794796,1.2030637412767904,future_center_static,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_static,-32.83368943807805,-19.8060929761194,completed,,48,"{""gamma"": 0.3517947793006897}"
ETTm1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,2.531588844367263,1.2026511523789543,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-32.770447959166304,-19.83359535573317,completed,,48,"{""gamma"": 0.3517400622367859}"
ETTm1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_96_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,2.5287359836880614,1.2035317999857096,future_center_selector_drift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector_drift,-32.84620929218228,-19.77489308595818,completed,,48,"{""gamma"": 0.35177692770957947}"
ETTm1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,3.638803478222813,1.4518321398488163,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-22.324593866237805,-13.358537591434237,completed,,48,"{""beta"": 0.7012742757797241, ""gamma"": 0.3517398238182068}"
ETTm1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_192_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,3.6151457321985787,1.4449520024144613,future_center_static,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_static,-22.82960191122827,-13.769125807883633,completed,,48,"{""gamma"": 0.35181623697280884}"
ETTm1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,3.6147907000540314,1.4455841991454095,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-22.83718057442987,-13.73139799638542,completed,,48,"{""gamma"": 0.35168784856796265}"
ETTm1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_192_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,3.6087748399367467,1.4437851328037798,future_center_selector_drift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector_drift,-22.965597616089457,-13.8387614680503,completed,,48,"{""gamma"": 0.3518158197402954}"
ETTm1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,4.956146953041388,1.7223448015807405,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-20.493285647111634,-9.002394036764306,completed,,48,"{""beta"": 0.7012606859207153, ""gamma"": 0.3518097996711731}"
ETTm1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_336_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,4.969907736227215,1.7221294407010306,future_center_static,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_static,-20.272534594248647,-9.013772318542587,completed,,48,"{""gamma"": 0.351808100938797}"
ETTm1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,4.973089417003414,1.723679947374728,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-20.221493939677245,-8.931853532474323,completed,,48,"{""gamma"": 0.35178130865097046}"
ETTm1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_336_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,4.9723376052842365,1.7231403716626374,future_center_selector_drift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector_drift,-20.233554534363023,-8.960361237778791,completed,,48,"{""gamma"": 0.35173332691192627}"
ETTm1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.695479623439616,2.0011939203302544,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-21.110362972189744,-9.440434607617714,completed,,48,"{""beta"": 0.7012760639190674, ""gamma"": 0.3517974615097046}"
ETTm1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_720_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,6.667979391742766,1.998507661670417,future_center_static,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_static,-21.434385061533458,-9.561995249140281,completed,,48,"{""gamma"": 0.3518083989620209}"
ETTm1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.65592966548195,1.9966358713553158,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-21.576361228210512,-9.646698943129744,completed,,48,"{""gamma"": 0.35178202390670776}"
ETTm1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_DLinear_720_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,6.665543374744834,1.9981257358850848,future_center_selector_drift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector_drift,-21.463087485791114,-9.579278448324756,completed,,48,"{""gamma"": 0.3517550528049469}"
ETTm1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,2.728720642029172,1.2740679758209146,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-0.4742181224174073,-0.10948916848209192,completed,,48,"{""beta"": 0.7016249895095825, ""gamma"": 0.3517478406429291}"
ETTm1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_96_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,2.739974830592722,1.276774410005031,future_center_static,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_static,-0.06373934385248026,0.10270287959844268,completed,,48,"{""gamma"": 0.3517283797264099}"
ETTm1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,2.7381976655523435,1.2755337123520751,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-0.1285586358843812,0.005428695886728105,completed,,48,"{""gamma"": 0.3517363369464874}"
ETTm1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_96_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,2.779521016355666,1.2905738568382488,future_center_selector_drift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector_drift,1.3786454124728509,1.1846183028900026,completed,,48,"{""gamma"": 0.3516923785209656}"
ETTm1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,3.8274271209049773,1.519332476266215,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-0.48797737686783915,-0.08748982151033693,completed,,48,"{""beta"": 0.7015939354896545, ""gamma"": 0.35167941451072693}"
ETTm1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_192_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,3.79180088257066,1.5073490387031423,future_center_static,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_static,-1.4142494973056097,-0.8755301919999969,completed,,48,"{""gamma"": 0.35161691904067993}"
ETTm1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,3.7891501749450036,1.506430559110559,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,-1.4831671458666758,-0.935930139395477,completed,,48,"{""gamma"": 0.35168468952178955}"
ETTm1,PatchTST,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_192_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,3.833276199636335,1.5149292620821326,future_center_selector_drift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector_drift,-0.3359029841615081,-0.37704868295609095,completed,,48,"{""gamma"": 0.3516629636287689}"
ETTm1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,5.026589248370409,1.7414749040912192,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,-0.3287613830428065,-0.23958473332799887,completed,,48,"{""beta"": 0.7015864849090576, ""gamma"": 0.35157671570777893}"
ETTm1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_336_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,5.056958824480626,1.7521627473239176,future_center_static,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_static,0.27343090234406525,0.3726685220558283,completed,,48,"{""gamma"": 0.3516133427619934}"
ETTm1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,5.093399506586836,1.7545570265302204,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,0.9960059412236164,0.5098248412907388,completed,,48,"{""gamma"": 0.3517695665359497}"
ETTm1,PatchTST,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_336_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,5.039110076146173,1.7474657958171147,future_center_selector_drift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector_drift,-0.08048837897258886,0.10360358652027837,completed,,48,"{""gamma"": 0.35166114568710327}"
ETTm1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.8616116771749605,2.0303519513394064,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.0457071467491314,0.008968368094135407,completed,,48,"{""beta"": 0.7015541791915894, ""gamma"": 0.3516068458557129}"
ETTm1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_720_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,6.892814716114646,2.0334244146281857,future_center_static,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_static,0.5006629563634817,0.16030857473020843,completed,,48,"{""gamma"": 0.35171258449554443}"
ETTm1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.884243100107493,2.0355472949338997,future_center_selector,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector,0.37568453654431366,0.2648752087087904,completed,,48,"{""gamma"": 0.35145658254623413}"
ETTm1,PatchTST,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTm1_PatchTST_720_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,6.879185345342137,2.0346652113939037,future_center_selector_drift,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_selector_drift,0.30193995933979334,0.22142645353543777,completed,,48,"{""gamma"": 0.3516542613506317}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,4.63684507540115,1.6352911740960125,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-21.723212554384975,-11.415000353942009,completed,,48,"{""beta"": 0.701252818107605, ""gamma"": 0.35150057077407837}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_96_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,4.602158362375051,1.6268562324420166,future_center_static,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_static,-22.308775457302563,-11.871927728876816,completed,,48,"{""gamma"": 0.3517886996269226}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_96_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,4.603326224831226,1.628880828967098,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-22.289060215632606,-11.762253754419707,completed,,48,"{""gamma"": 0.35180041193962097}"
ETTh1,DLinear,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_96_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,4.603189045293919,1.6261622089993655,future_center_selector_drift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector_drift,-22.291376008657604,-11.909523520620505,completed,,48,"{""gamma"": 0.35171622037887573}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_192_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,6.446435897616261,1.9537541178901978,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-14.233589957439364,-6.74365751285236,completed,,48,"{""beta"": 0.7012221217155457, ""gamma"": 0.3517766296863556}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_192_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,6.450298687566384,1.9531732600386793,future_center_static,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_static,-14.182197586207828,-6.771382945772269,completed,,48,"{""gamma"": 0.35169652104377747}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_192_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,6.466939897830024,1.9561774007938493,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-13.960795111143502,-6.6279896822196065,completed,,48,"{""gamma"": 0.35178086161613464}"
ETTh1,DLinear,192,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_192_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,6.451016169234639,1.9530261486650111,future_center_selector_drift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector_drift,-14.172651873206899,-6.7784048471061835,completed,,48,"{""gamma"": 0.35177522897720337}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_336_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,7.583783649046425,2.1642727695366437,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-20.628727168947457,-10.829053287214707,completed,,48,"{""beta"": 0.7011657357215881, ""gamma"": 0.351807564496994}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_336_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,7.585714179046663,2.1625046663584837,future_center_static,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_static,-20.608522396442282,-10.901901514342828,completed,,48,"{""gamma"": 0.3518141210079193}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_336_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,7.589574303735828,2.1640235385059534,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-20.568122640325278,-10.839321940625533,completed,,48,"{""gamma"": 0.3517831861972809}"
ETTh1,DLinear,336,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_336_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,7.573405222845521,2.1615347794114177,future_center_selector_drift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector_drift,-20.7373469471043,-10.941862160011704,completed,,48,"{""gamma"": 0.3518129289150238}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_720_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,8.726585730560489,2.3248177039177866,unified_revin_rdn_hybrid,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-unified_revin_rdn_hybrid,-68.00736064148748,-46.43505305813747,completed,,48,"{""beta"": 0.7011407613754272, ""gamma"": 0.3517765402793884}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_720_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,8.740014814919318,2.3260775706853756,future_center_static,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_static,-67.95812811618234,-46.40602510620558,completed,,48,"{""gamma"": 0.351759135723114}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_720_future_center_selector.jsonl,learnable_reversible_boundary_normalization,False,8.756137541795667,2.327811797869712,future_center_selector,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector,-67.89902039612357,-46.36606765622678,completed,,48,"{""gamma"": 0.35177698731422424}"
ETTh1,DLinear,720,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_DLinear_720_future_center_selector_drift.jsonl,learnable_reversible_boundary_normalization,False,8.68982912191346,2.3197258294110816,future_center_selector_drift,HalluGuard-LRBN,DLinear+HalluGuard-LRBN-future_center_selector_drift,-68.14211448002115,-46.55237235905583,completed,,48,"{""gamma"": 0.3517840802669525}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_96_unified_revin_rdn_hybrid.jsonl,learnable_reversible_boundary_normalization,False,5.168948401945964,1.7322051720549194,unified_revin_rdn_hybrid,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-unified_revin_rdn_hybrid,0.3948031992932132,0.0373337313506204,completed,,48,"{""beta"": 0.7015805244445801, ""gamma"": 0.3517230749130249}"
ETTh1,PatchTST,96,96,2,256,0.001,1024,128,cpu,128,128,baseline_predictions\halluguard_lrbn_future_center_l1\ETTh1_PatchTST_96_future_center_static.jsonl,learnable_reversible_boundary_normalization,False,5.156791204267748,1.7265945953264437,future_center_static,HalluGuard-LRBN,PatchTST+HalluGuard-LRBN-future_center_static,0.15867790388497702,-0.2866851237287962,completed,,48,"{""gamma"": 0.35176506638526917}"
